team1,team2,toss_winner,toss_decision,winner,player_of_match,venue,city,team1_players,team2_players,season,match_number,match_type,result,result_margin,target_runs,target_overs,super_over
1,6,6,1,6,RG Sharma,1,Delhi,"Mukesh Kumar, DA Warner, PP Shaw, MK Pandey, YV Dhull, R Powell, Lalit Yadav, AR Patel, Abishek Porel, Kuldeep Yadav, A Nortje, Mustafizur Rahman","RP Meredith, RG Sharma, Ishan Kishan, Tilak Varma, SA Yadav, TH David, C Green, N Wadhera, HR Shokeen, Arshad Khan, JP Behrendorff, PP Chawla",16,16,League,wickets,6.0,173.0,20.0,0
8,0,0,1,8,R Ashwin,27,Chennai,"YBK Jaiswal, JC Buttler, D Padikkal, SV Samson, R Ashwin, SO Hetmyer, Dhruv Jurel, JO Holder, A Zampa, KR Sen, Sandeep Sharma, YS Chahal","RD Gaikwad, DP Conway, AM Rahane, S Dube, MM Ali, AT Rayudu, RA Jadeja, MS Dhoni, SSB Magala, TU Deshpande, M Theekshana, Akash Singh",16,17,League,runs,3.0,176.0,20.0,0
7,2,2,1,2,MM Sharma,37,Chandigarh,"RD Chahar, P Simran Singh, S Dhawan, MW Short, PBB Rajapaksa, JM Sharma, SM Curran, M Shahrukh Khan, Harpreet Brar, R Dhawan, K Rabada, Arshdeep Singh","WP Saha, Shubman Gill, B Sai Sudharsan, HH Pandya, DA Miller, R Tewatia, Rashid Khan, AS Joseph, Mohammed Shami, MM Sharma, J Little",16,18,League,wickets,6.0,154.0,20.0,0
10,4,4,1,10,HC Brook,15,Kolkata,"Washington Sundar, HC Brook, MA Agarwal, RA Tripathi, AK Markram, Abhishek Sharma, H Klaasen, M Jansen, M Markande, B Kumar, Umran Malik, T Natarajan","Suyash Sharma, Rahmanullah Gurbaz, N Jagadeesan, VR Iyer, SP Narine, N Rana, AD Russell, RK Singh, SN Thakur, UT Yadav, LH Ferguson, CV Varun",16,19,League,runs,23.0,229.0,20.0,0
9,1,1,1,9,V Kohli,23,Bengaluru,"V Kohli, F du Plessis, MK Lomror, GJ Maxwell, HV Patel, Shahbaz Ahmed, KD Karthik, Anuj Rawat, PWH de Silva, WD Parnell, Mohammed Siraj, Vijaykumar Vyshak","DA Warner, PP Shaw, MR Marsh, YV Dhull, MK Pandey, Abishek Porel, AR Patel, Aman Hakim Khan, Lalit Yadav, A Nortje, Kuldeep Yadav, Mustafizur Rahman",16,20,League,runs,23.0,175.0,20.0,0
5,7,7,1,7,Sikandar Raza,4,Lucknow,"KL Rahul, KR Mayers, DJ Hooda, KH Pandya, N Pooran, MP Stoinis, A Badoni, K Gowtham, Yudhvir Singh, Ravi Bishnoi, Avesh Khan, MA Wood","Atharva Taide, P Simran Singh, MW Short, Harpreet Singh, Sikandar Raza, SM Curran, JM Sharma, M Shahrukh Khan, Harpreet Brar, K Rabada, RD Chahar, Arshdeep Singh",16,21,League,wickets,2.0,160.0,20.0,0
4,6,6,1,6,VR Iyer,50,Mumbai,"Suyash Sharma, Rahmanullah Gurbaz, N Jagadeesan, VR Iyer, N Rana, SN Thakur, RK Singh, AD Russell, SP Narine, UT Yadav, LH Ferguson, CV Varun","RP Meredith, RG Sharma, Ishan Kishan, SA Yadav, Tilak Varma, TH David, N Wadhera, C Green, Arjun Tendulkar, HR Shokeen, PP Chawla, D Jansen",16,22,League,wickets,5.0,186.0,20.0,0
2,8,8,1,8,SO Hetmyer,32,Ahmedabad,"Noor Ahmad, WP Saha, Shubman Gill, B Sai Sudharsan, HH Pandya, DA Miller, A Manohar, R Tewatia, Rashid Khan, AS Joseph, Mohammed Shami, MM Sharma","YS Chahal, YBK Jaiswal, JC Buttler, D Padikkal, SV Samson, R Parag, SO Hetmyer, Dhruv Jurel, R Ashwin, TA Boult, Sandeep Sharma, A Zampa",16,23,League,wickets,3.0,178.0,20.0,0
0,9,9,1,0,DP Conway,23,Bengaluru,"RD Gaikwad, DP Conway, AM Rahane, S Dube, AT Rayudu, MM Ali, RA Jadeja, MS Dhoni, TU Deshpande, M Theekshana, M Pathirana, Akash Singh","V Kohli, F du Plessis, MK Lomror, GJ Maxwell, Shahbaz Ahmed, KD Karthik, SS Prabhudessai, WD Parnell, PWH de Silva, HV Patel, Mohammed Siraj, Vijaykumar Vyshak",16,24,League,runs,8.0,227.0,20.0,0
6,10,10,1,6,C Green,41,Hyderabad,"RP Meredith, RG Sharma, Ishan Kishan, C Green, SA Yadav, Tilak Varma, TH David, N Wadhera, Arjun Tendulkar, HR Shokeen, PP Chawla, JP Behrendorff","T Natarajan, HC Brook, MA Agarwal, RA Tripathi, AK Markram, Abhishek Sharma, H Klaasen, Abdul Samad, M Jansen, Washington Sundar, B Kumar, M Markande",16,25,League,runs,14.0,193.0,20.0,0
5,8,8,1,5,MP Stoinis,44,Jaipur,"A Mishra, KL Rahul, KR Mayers, A Badoni, DJ Hooda, MP Stoinis, N Pooran, KH Pandya, Yudhvir Singh, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan","YS Chahal, YBK Jaiswal, JC Buttler, SV Samson, D Padikkal, SO Hetmyer, R Parag, Dhruv Jurel, R Ashwin, JO Holder, TA Boult, Sandeep Sharma",16,26,League,runs,10.0,155.0,20.0,0
9,7,7,1,9,Mohammed Siraj,37,Chandigarh,"Vijaykumar Vyshak, V Kohli, F du Plessis, GJ Maxwell, KD Karthik, MK Lomror, Shahbaz Ahmed, SS Prabhudessai, PWH de Silva, HV Patel, WD Parnell, Mohammed Siraj","RD Chahar, Atharva Taide, P Simran Singh, MW Short, LS Livingstone, Harpreet Singh, SM Curran, JM Sharma, M Shahrukh Khan, Harpreet Brar, NT Ellis, Arshdeep Singh",16,27,League,runs,24.0,175.0,20.0,0
4,1,1,1,1,I Sharma,1,Delhi,"JJ Roy, Liton Das, VR Iyer, N Rana, Mandeep Singh, RK Singh, SP Narine, AD Russell, AS Roy, UT Yadav, CV Varun, K Khejroliya","I Sharma, DA Warner, PP Shaw, MR Marsh, PD Salt, MK Pandey, AR Patel, Aman Hakim Khan, Lalit Yadav, Mukesh Kumar, Kuldeep Yadav, A Nortje",16,28,League,wickets,4.0,128.0,20.0,0
10,0,0,1,0,RA Jadeja,27,Chennai,"Mayank Dagar, HC Brook, Abhishek Sharma, RA Tripathi, AK Markram, H Klaasen, MA Agarwal, M Jansen, Washington Sundar, B Kumar, M Markande, Umran Malik","Akash Singh, RD Gaikwad, DP Conway, AM Rahane, AT Rayudu, MM Ali, S Dube, RA Jadeja, MS Dhoni, TU Deshpande, M Theekshana, M Pathirana",16,29,League,wickets,7.0,135.0,20.0,0
7,6,6,1,7,SM Curran,50,Mumbai,"NT Ellis, MW Short, P Simran Singh, Atharva Taide, LS Livingstone, Harpreet Singh, SM Curran, JM Sharma, M Shahrukh Khan, Harpreet Brar, Arshdeep Singh, RD Chahar","JP Behrendorff, RG Sharma, Ishan Kishan, C Green, SA Yadav, TH David, Tilak Varma, N Wadhera, JC Archer, Arjun Tendulkar, HR Shokeen, PP Chawla",16,30,League,runs,7.0,136.0,20.0,0
2,5,2,0,2,MM Sharma,4,Lucknow,"J Yadav, WP Saha, Shubman Gill, HH Pandya, A Manohar, V Shankar, DA Miller, R Tewatia, Rashid Khan, Mohammed Shami, Noor Ahmad, MM Sharma","A Mishra, KL Rahul, KR Mayers, KH Pandya, N Pooran, A Badoni, MP Stoinis, DJ Hooda, PN Mankad, Ravi Bishnoi, Avesh Khan, Naveen-ul-Haq",16,31,League,runs,13.0,215.0,20.0,0
9,8,8,1,9,GJ Maxwell,23,Bengaluru,"HV Patel, V Kohli, F du Plessis, Shahbaz Ahmed, GJ Maxwell, MK Lomror, KD Karthik, SS Prabhudessai, PWH de Silva, DJ Willey, Vijaykumar Vyshak, Mohammed Siraj","YBK Jaiswal, JC Buttler, D Padikkal, SV Samson, SO Hetmyer, Dhruv Jurel, R Ashwin, Abdul Basith, JO Holder, TA Boult, Sandeep Sharma, YS Chahal",16,32,League,runs,7.0,190.0,20.0,0
0,4,4,1,0,AM Rahane,15,Kolkata,"Akash Singh, RD Gaikwad, DP Conway, AM Rahane, S Dube, RA Jadeja, MS Dhoni, MM Ali, AT Rayudu, M Pathirana, TU Deshpande, M Theekshana","Suyash Sharma, N Jagadeesan, SP Narine, VR Iyer, N Rana, JJ Roy, RK Singh, AD Russell, D Wiese, UT Yadav, CV Varun, K Khejroliya",16,33,League,runs,49.0,236.0,20.0,0
1,10,1,0,1,AR Patel,41,Hyderabad,"Mukesh Kumar, DA Warner, PD Salt, MR Marsh, SN Khan, MK Pandey, Aman Hakim Khan, AR Patel, RV Patel, A Nortje, Kuldeep Yadav, I Sharma","T Natarajan, HC Brook, MA Agarwal, RA Tripathi, Abhishek Sharma, AK Markram, H Klaasen, Washington Sundar, M Jansen, M Markande, B Kumar, Umran Malik",16,34,League,runs,7.0,145.0,20.0,0
2,6,6,1,2,A Manohar,32,Ahmedabad,"J Little, WP Saha, Shubman Gill, HH Pandya, V Shankar, DA Miller, A Manohar, R Tewatia, Rashid Khan, MM Sharma, Mohammed Shami, Noor Ahmad","K Kartikeya, RG Sharma, Ishan Kishan, C Green, Tilak Varma, SA Yadav, TH David, N Wadhera, PP Chawla, Arjun Tendulkar, JP Behrendorff, RP Meredith",16,35,League,runs,55.0,208.0,20.0,0
4,9,9,1,4,CV Varun,23,Bengaluru,"Suyash Sharma, JJ Roy, N Jagadeesan, VR Iyer, N Rana, AD Russell, RK Singh, D Wiese, SP Narine, VG Arora, UT Yadav, CV Varun","HV Patel, V Kohli, F du Plessis, Shahbaz Ahmed, GJ Maxwell, MK Lomror, KD Karthik, SS Prabhudessai, PWH de Silva, DJ Willey, Vijaykumar Vyshak, Mohammed Siraj",16,36,League,runs,21.0,201.0,20.0,0
8,0,8,0,8,YBK Jaiswal,44,Jaipur,"K Yadav, YBK Jaiswal, JC Buttler, SV Samson, SO Hetmyer, Dhruv Jurel, D Padikkal, R Ashwin, JO Holder, Sandeep Sharma, YS Chahal, A Zampa","Akash Singh, RD Gaikwad, DP Conway, AM Rahane, S Dube, AT Rayudu, MM Ali, RA Jadeja, MS Dhoni, M Pathirana, TU Deshpande, M Theekshana",16,37,League,runs,32.0,203.0,20.0,0
5,7,7,1,5,MP Stoinis,37,Chandigarh,"A Mishra, KL Rahul, KR Mayers, A Badoni, MP Stoinis, N Pooran, DJ Hooda, KH Pandya, Naveen-ul-Haq, Ravi Bishnoi, Avesh Khan, Yash Thakur","Gurnoor Brar, P Simran Singh, S Dhawan, Atharva Taide, Sikandar Raza, LS Livingstone, SM Curran, JM Sharma, M Shahrukh Khan, RD Chahar, K Rabada, Arshdeep Singh",16,38,League,runs,56.0,258.0,20.0,0
10,1,10,0,10,MR Marsh,1,Delhi,"T Natarajan, Abhishek Sharma, MA Agarwal, RA Tripathi, AK Markram, HC Brook, H Klaasen, Abdul Samad, AJ Hosein, M Markande, B Kumar, Umran Malik","I Sharma, DA Warner, PD Salt, MR Marsh, MK Pandey, PK Garg, SN Khan, AR Patel, RV Patel, Kuldeep Yadav, A Nortje, Mukesh Kumar",16,39,League,wickets,7.0,180.0,20.0,0
4,2,2,1,2,J Little,15,Kolkata,"Suyash Sharma, N Jagadeesan, Rahmanullah Gurbaz, SN Thakur, VR Iyer, N Rana, RK Singh, AD Russell, D Wiese, SP Narine, Harshit Rana, CV Varun","MM Sharma, WP Saha, Shubman Gill, HH Pandya, V Shankar, DA Miller, A Manohar, R Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, J Little",16,40,League,runs,9.0,198.0,20.0,0
8,6,8,0,6,YBK Jaiswal,50,Mumbai,"KR Sen, YBK Jaiswal, JC Buttler, SV Samson, D Padikkal, JO Holder, SO Hetmyer, Dhruv Jurel, R Ashwin, TA Boult, Sandeep Sharma, YS Chahal","RG Sharma, Ishan Kishan, C Green, SA Yadav, Tilak Varma, TH David, PP Chawla, JC Archer, K Kartikeya, RP Meredith, Arshad Khan",16,41,League,wickets,4.0,201.0,20.0,0
0,7,0,0,7,DP Conway,27,Chennai,"Akash Singh, RD Gaikwad, DP Conway, S Dube, MM Ali, RA Jadeja, MS Dhoni, AM Rahane, M Pathirana, TU Deshpande, M Theekshana, AT Rayudu","K Rabada, P Simran Singh, S Dhawan, Atharva Taide, LS Livingstone, SM Curran, JM Sharma, M Shahrukh Khan, Sikandar Raza, Harpreet Brar, RD Chahar, Arshdeep Singh",16,42,League,wickets,6.0,213.0,20.0,0
9,5,9,0,9,F du Plessis,4,Lucknow,"V Kohli, F du Plessis, Anuj Rawat, GJ Maxwell, SS Prabhudessai, KD Karthik, MK Lomror, PWH de Silva, KV Sharma, Mohammed Siraj, JR Hazlewood, HV Patel","KR Mayers, A Badoni, KH Pandya, DJ Hooda, MP Stoinis, N Pooran, K Gowtham, Ravi Bishnoi, A Mishra, Naveen-ul-Haq, KL Rahul, Yash Thakur",16,43,League,runs,18.0,127.0,20.0,0
1,2,1,0,1,Mohammed Shami,32,Ahmedabad,"KK Ahmed, PD Salt, DA Warner, PK Garg, RR Rossouw, MK Pandey, AR Patel, Aman Hakim Khan, RV Patel, A Nortje, Kuldeep Yadav, I Sharma","MM Sharma, WP Saha, Shubman Gill, HH Pandya, V Shankar, DA Miller, A Manohar, R Tewatia, Rashid Khan, Noor Ahmad, Mohammed Shami, J Little",16,44,League,runs,5.0,131.0,20.0,0
7,6,6,1,6,Ishan Kishan,37,Chandigarh,"NT Ellis, P Simran Singh, S Dhawan, MW Short, LS Livingstone, JM Sharma, SM Curran, M Shahrukh Khan, Harpreet Brar, R Dhawan, RD Chahar, Arshdeep Singh","Akash Madhwal, RG Sharma, Ishan Kishan, C Green, SA Yadav, TH David, Tilak Varma, N Wadhera, PP Chawla, JC Archer, K Kartikeya, Arshad Khan",16,46,League,wickets,6.0,215.0,20.0,0
4,10,4,0,4,CV Varun,41,Hyderabad,"JJ Roy, Rahmanullah Gurbaz, VR Iyer, N Rana, RK Singh, AD Russell, SP Narine, SN Thakur, AS Roy, Harshit Rana, VG Arora, CV Varun","T Natarajan, Abhishek Sharma, MA Agarwal, RA Tripathi, AK Markram, HC Brook, H Klaasen, Abdul Samad, M Jansen, B Kumar, M Markande, Kartik Tyagi",16,47,League,runs,5.0,172.0,20.0,0
8,2,8,0,2,Rashid Khan,44,Jaipur,"YBK Jaiswal, JC Buttler, SV Samson, D Padikkal, R Ashwin, R Parag, SO Hetmyer, Dhruv Jurel, TA Boult, A Zampa, Sandeep Sharma, YS Chahal","MM Sharma, WP Saha, Shubman Gill, HH Pandya, Rashid Khan, DA Miller, V Shankar, R Tewatia, A Manohar, Noor Ahmad, Mohammed Shami, J Little",16,48,League,wickets,9.0,119.0,20.0,0
9,1,9,0,1,PD Salt,1,Delhi,"HV Patel, V Kohli, F du Plessis, GJ Maxwell, MK Lomror, KD Karthik, Anuj Rawat, KM Jadhav, PWH de Silva, KV Sharma, Mohammed Siraj, JR Hazlewood","I Sharma, DA Warner, PD Salt, MR Marsh, RR Rossouw, AR Patel, Aman Hakim Khan, MK Pandey, Kuldeep Yadav, Mukesh Kumar, KK Ahmed, RV Patel",16,49,League,wickets,6.0,140.0,20.0,0
6,0,0,1,0,M Pathirana,27,Chennai,"R Goyal, C Green, Ishan Kishan, RG Sharma, N Wadhera, SA Yadav, T Stubbs, TH David, Arshad Khan, JC Archer, PP Chawla, Akash Madhwal","M Theekshana, RD Gaikwad, DP Conway, AM Rahane, AT Rayudu, S Dube, MS Dhoni, MM Ali, RA Jadeja, DL Chahar, M Pathirana, TU Deshpande",16,50,League,wickets,7.0,182.0,20.0,0
2,5,5,1,2,Shubman Gill,32,Ahmedabad,"AS Joseph, WP Saha, Shubman Gill, HH Pandya, DA Miller, V Shankar, Rashid Khan, R Tewatia, A Manohar, MM Sharma, Mohammed Shami, Noor Ahmad","Yash Thakur, KR Mayers, Q de Kock, DJ Hooda, MP Stoinis, N Pooran, A Badoni, Swapnil Singh, KH Pandya, Ravi Bishnoi, Mohsin Khan, Avesh Khan",16,51,League,runs,56.0,228.0,20.0,0
8,10,8,0,10,GD Phillips,44,Jaipur,"OC McCoy, YBK Jaiswal, JC Buttler, SV Samson, SO Hetmyer, JE Root, Dhruv Jurel, R Ashwin, Sandeep Sharma, M Ashwin, K Yadav, YS Chahal","T Natarajan, Anmolpreet Singh, Abhishek Sharma, RA Tripathi, H Klaasen, AK Markram, GD Phillips, Abdul Samad, M Jansen, Vivrant Sharma, M Markande, B Kumar",16,52,League,wickets,4.0,215.0,20.0,0
7,4,7,0,4,AD Russell,15,Kolkata,"NT Ellis, P Simran Singh, S Dhawan, PBB Rajapaksa, LS Livingstone, JM Sharma, SM Curran, R Dhawan, M Shahrukh Khan, Harpreet Brar, RD Chahar, Arshdeep Singh","Suyash Sharma, JJ Roy, Rahmanullah Gurbaz, N Rana, VR Iyer, AD Russell, RK Singh, SN Thakur, SP Narine, Harshit Rana, VG Arora, CV Varun",16,53,League,wickets,5.0,180.0,20.0,0
9,6,6,1,6,SA Yadav,50,Mumbai,"V Kohli, F du Plessis, Anuj Rawat, GJ Maxwell, MK Lomror, KD Karthik, KM Jadhav, PWH de Silva, JR Hazlewood, Mohammed Siraj, Vijaykumar Vyshak, HV Patel","Ishan Kishan, RG Sharma, SA Yadav, N Wadhera, TH David, C Green, CJ Jordan, PP Chawla, JP Behrendorff, K Kartikeya, Akash Madhwal",16,54,League,wickets,6.0,200.0,20.0,0
0,1,0,0,0,RA Jadeja,27,Chennai,"M Pathirana, RD Gaikwad, DP Conway, AM Rahane, MM Ali, S Dube, AT Rayudu, RA Jadeja, MS Dhoni, DL Chahar, TU Deshpande, M Theekshana","KK Ahmed, DA Warner, PD Salt, MR Marsh, MK Pandey, RR Rossouw, RV Patel, AR Patel, Aman Hakim Khan, Lalit Yadav, Kuldeep Yadav, I Sharma",16,55,League,runs,27.0,168.0,20.0,0
4,8,8,1,8,YBK Jaiswal,15,Kolkata,"Suyash Sharma, JJ Roy, Rahmanullah Gurbaz, VR Iyer, N Rana, AD Russell, RK Singh, SN Thakur, AS Roy, SP Narine, Harshit Rana, CV Varun","YBK Jaiswal, JC Buttler, SV Samson, JE Root, Dhruv Jurel, SO Hetmyer, R Ashwin, Sandeep Sharma, KM Asif, TA Boult, YS Chahal",16,56,League,wickets,9.0,150.0,20.0,0
6,2,2,1,6,SA Yadav,50,Mumbai,"Akash Madhwal, Ishan Kishan, RG Sharma, SA Yadav, N Wadhera, Vishnu Vinod, TH David, C Green, CJ Jordan, PP Chawla, JP Behrendorff, K Kartikeya","MM Sharma, WP Saha, Shubman Gill, HH Pandya, V Shankar, DA Miller, A Manohar, R Tewatia, Rashid Khan, Noor Ahmad, AS Joseph, Mohammed Shami",16,57,League,runs,27.0,219.0,20.0,0
7,1,1,1,7,P Simran Singh,1,Delhi,"NT Ellis, P Simran Singh, S Dhawan, LS Livingstone, JM Sharma, SM Curran, Harpreet Brar, M Shahrukh Khan, Sikandar Raza, R Dhawan, RD Chahar, Arshdeep Singh","KK Ahmed, DA Warner, PD Salt, MR Marsh, RR Rossouw, AR Patel, MK Pandey, Aman Hakim Khan, P Dubey, Kuldeep Yadav, Mukesh Kumar, I Sharma",16,58,League,wickets,7.0,183.0,20.0,0
10,5,10,0,5,PN Mankad,41,Hyderabad,"Vivrant Sharma, Anmolpreet Singh, Abhishek Sharma, RA Tripathi, AK Markram, H Klaasen, GD Phillips, Abdul Samad, B Kumar, T Natarajan, M Markande, Fazalhaq Farooqi","A Mishra, KR Mayers, Q de Kock, PN Mankad, MP Stoinis, N Pooran, KH Pandya, Yash Thakur, Ravi Bishnoi, Yudhvir Singh, Avesh Khan, A Badoni",16,59,League,runs,31.0,168.0,20.0,0
0,4,0,0,4,RK Singh,27,Chennai,"M Pathirana, RD Gaikwad, DP Conway, AM Rahane, AT Rayudu, S Dube, MM Ali, RA Jadeja, MS Dhoni, DL Chahar, TU Deshpande, M Theekshana","Suyash Sharma, JJ Roy, Rahmanullah Gurbaz, VR Iyer, N Rana, RK Singh, AD Russell, SN Thakur, SP Narine, VG Arora, Harshit Rana, CV Varun",16,60,League,runs,112.0,172.0,20.0,0
9,8,9,0,9,WD Parnell,44,Jaipur,"Shahbaz Ahmed, V Kohli, F du Plessis, GJ Maxwell, MK Lomror, KD Karthik, MG Bracewell, Anuj Rawat, WD Parnell, KV Sharma, HV Patel, Mohammed Siraj","YS Chahal, YBK Jaiswal, JC Buttler, SV Samson, JE Root, D Padikkal, SO Hetmyer, Dhruv Jurel, R Ashwin, A Zampa, Sandeep Sharma, KM Asif",16,61,League,wickets,6.0,145.0,20.0,0
2,10,10,1,2,Shubman Gill,32,Ahmedabad,"Yash Dayal, WP Saha, Shubman Gill, B Sai Sudharsan, HH Pandya, DA Miller, R Tewatia, MD Shanaka, Rashid Khan, Noor Ahmad, Mohammed Shami, MM Sharma","T Natarajan, Anmolpreet Singh, Abhishek Sharma, AK Markram, RA Tripathi, H Klaasen, Sanvir Singh, Abdul Samad, M Jansen, B Kumar, M Markande, Fazalhaq Farooqi",16,62,League,runs,34.0,189.0,20.0,0
5,6,6,1,5,MP Stoinis,4,Lucknow,"Yash Thakur, DJ Hooda, Q de Kock, PN Mankad, KH Pandya, MP Stoinis, N Pooran, A Badoni, Naveen-ul-Haq, Ravi Bishnoi, Swapnil Singh, Mohsin Khan","Akash Madhwal, Ishan Kishan, RG Sharma, SA Yadav, N Wadhera, TH David, Vishnu Vinod, C Green, CJ Jordan, HR Shokeen, PP Chawla, JP Behrendorff",16,63,League,runs,5.0,178.0,20.0,0
1,7,7,1,1,RR Rossouw,18,Dharamsala,"Mukesh Kumar, DA Warner, PP Shaw, RR Rossouw, PD Salt, AR Patel, Aman Hakim Khan, YV Dhull, Kuldeep Yadav, A Nortje, I Sharma, KK Ahmed","NT Ellis, P Simran Singh, S Dhawan, Atharva Taide, LS Livingstone, JM Sharma, M Shahrukh Khan, SM Curran, Harpreet Brar, RD Chahar, K Rabada, Arshdeep Singh",16,64,League,runs,15.0,214.0,20.0,0
10,9,9,1,9,V Kohli,41,Hyderabad,"T Natarajan, Abhishek Sharma, RA Tripathi, AK Markram, H Klaasen, HC Brook, GD Phillips, Abdul Samad, B Kumar, Kartik Tyagi, Mayank Dagar, Nithish Kumar Reddy","V Kohli, F du Plessis, GJ Maxwell, MG Bracewell, MK Lomror, Anuj Rawat, Shahbaz Ahmed, HV Patel, WD Parnell, KV Sharma, Mohammed Siraj",16,65,League,wickets,8.0,187.0,20.0,0
7,8,8,1,8,D Padikkal,18,Dharamsala,"NT Ellis, P Simran Singh, S Dhawan, Atharva Taide, LS Livingstone, SM Curran, JM Sharma, M Shahrukh Khan, Harpreet Brar, RD Chahar, K Rabada, Arshdeep Singh","YS Chahal, YBK Jaiswal, JC Buttler, D Padikkal, SV Samson, SO Hetmyer, R Parag, Dhruv Jurel, TA Boult, A Zampa, Navdeep Saini, Sandeep Sharma",16,66,League,wickets,4.0,188.0,20.0,0
0,1,0,0,0,RD Gaikwad,1,Delhi,"M Pathirana, RD Gaikwad, DP Conway, S Dube, MS Dhoni, RA Jadeja, AM Rahane, MM Ali, AT Rayudu, DL Chahar, TU Deshpande, M Theekshana","KK Ahmed, PP Shaw, DA Warner, PD Salt, RR Rossouw, YV Dhull, AR Patel, Aman Hakim Khan, Lalit Yadav, A Nortje, Kuldeep Yadav, C Sakariya",16,67,League,runs,77.0,224.0,20.0,0
5,4,4,1,5,N Pooran,15,Kolkata,"Yash Thakur, KS Sharma, Q de Kock, PN Mankad, MP Stoinis, KH Pandya, A Badoni, N Pooran, K Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Harshit Rana, JJ Roy, VR Iyer, N Rana, Rahmanullah Gurbaz, RK Singh, AD Russell, SN Thakur, SP Narine, VG Arora, CV Varun, Suyash Sharma",16,68,League,runs,1.0,177.0,20.0,0
9,2,2,1,2,Shubman Gill,23,Bengaluru,"H Sharma, V Kohli, F du Plessis, GJ Maxwell, MK Lomror, MG Bracewell, KD Karthik, Anuj Rawat, HV Patel, WD Parnell, Vijaykumar Vyshak, Mohammed Siraj","Yash Dayal, WP Saha, Shubman Gill, V Shankar, MD Shanaka, DA Miller, R Tewatia, HH Pandya, Rashid Khan, Noor Ahmad, Mohammed Shami, MM Sharma",16,69,League,wickets,8.0,201.0,20.0,0
10,6,6,1,6,C Green,50,Mumbai,"Kartik Tyagi, Vivrant Sharma, MA Agarwal, H Klaasen, GD Phillips, AK Markram, HC Brook, Sanvir Singh, Nithish Kumar Reddy, Mayank Dagar, B Kumar, Umran Malik","Ishan Kishan, RG Sharma, C Green, SA Yadav, TH David, N Wadhera, CJ Jordan, PP Chawla, JP Behrendorff, K Kartikeya, Akash Madhwal",16,70,League,wickets,6.0,198.0,20.0,0
0,2,2,1,0,RD Gaikwad,27,Chennai,"M Pathirana, RD Gaikwad, DP Conway, S Dube, AM Rahane, AT Rayudu, RA Jadeja, MS Dhoni, MM Ali, DL Chahar, TU Deshpande, M Theekshana","MM Sharma, WP Saha, Shubman Gill, HH Pandya, MD Shanaka, DA Miller, V Shankar, R Tewatia, Rashid Khan, DG Nalkande, Noor Ahmad, Mohammed Shami",16,71,Qualifier 1,runs,15.0,173.0,20.0,0
6,5,6,0,6,Akash Madhwal,27,Chennai,"Ishan Kishan, RG Sharma, C Green, SA Yadav, Tilak Varma, TH David, N Wadhera, CJ Jordan, HR Shokeen, PP Chawla, JP Behrendorff, Akash Madhwal","Yash Thakur, KR Mayers, PN Mankad, KH Pandya, MP Stoinis, A Badoni, N Pooran, DJ Hooda, K Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan",16,72,Eliminator,runs,81.0,183.0,20.0,0
2,6,6,1,2,Shubman Gill,32,Ahmedabad,"J Little, WP Saha, Shubman Gill, B Sai Sudharsan, HH Pandya, Rashid Khan, DA Miller, R Tewatia, V Shankar, Noor Ahmad, Mohammed Shami, MM Sharma","Ishan Kishan, Akash Madhwal, RG Sharma, N Wadhera, C Green, SA Yadav, Tilak Varma, Vishnu Vinod, TH David, CJ Jordan, PP Chawla, K Kartikeya, JP Behrendorff",16,73,Qualifier 2,runs,62.0,234.0,20.0,0
2,0,0,1,0,DP Conway,32,Ahmedabad,"WP Saha, Shubman Gill, B Sai Sudharsan, HH Pandya, Rashid Khan, V Shankar, DA Miller, R Tewatia, MM Sharma, Noor Ahmad, Mohammed Shami, J Little","RD Gaikwad, DP Conway, S Dube, AM Rahane, AT Rayudu, MS Dhoni, RA Jadeja, MM Ali, DL Chahar, M Pathirana, TU Deshpande, M Theekshana",16,74,Final,wickets,5.0,171.0,15.0,0
4,10,10,1,4,AD Russell,15,Kolkata,"Suyash Sharma, PD Salt, SP Narine, VR Iyer, SS Iyer, N Rana, Ramandeep Singh, RK Singh, AD Russell, MA Starc, Harshit Rana, CV Varun","T Natarajan, MA Agarwal, Abhishek Sharma, RA Tripathi, AK Markram, H Klaasen, Abdul Samad, Shahbaz Ahmed, M Jansen, PJ Cummins, B Kumar, M Markande",17,2,League,wickets,4.0,175.0,20.0,0
1,7,7,1,7,SM Curran,28,Mohali,"DA Warner, MR Marsh, SD Hope, RR Pant, RK Bhui, T Stubbs, AR Patel, Sumit Kumar, Abishek Porel, Kuldeep Yadav, KK Ahmed, I Sharma","Arshdeep Singh, S Dhawan, JM Bairstow, P Simran Singh, SM Curran, JM Sharma, LS Livingstone, Shashank Singh, Harpreet Brar, HV Patel, K Rabada, RD Chahar",17,3,League,runs,4.0,209.0,20.0,0
